Key,Game_Date,Game_Result,At_Bats,Runs_Scored,Hits,Home_Runs,Runs_Batted_In
1945,2021-08-12,1,4,1,1,1,3
1946,2021-08-12,1,4,1,2,1,2
1947,2021-08-12,0,2,1,2,1,2
1948,2021-08-12,0,5,1,1,1,2
1949,2021-08-12,1,5,2,3,1,1
1950,2021-08-12,0,2,2,2,1,1
1951,2021-08-12,1,5,1,2,1,1
1952,2021-08-12,0,2,1,1,1,1
1953,2021-08-12,1,5,1,1,1,2
1954,2021-08-12,1,3,1,1,1,1
1955,2021-08-12,1,5,1,1,1,2
1956,2021-08-12,1,4,2,2,1,1
1957,2021-08-12,1,4,1,2,1,3
1958,2021-08-12,0,5,2,2,1,1
1959,2021-08-12,1,2,2,1,1,1
1960,2021-08-12,1,2,2,1,1,1
1961,2021-08-12,0,5,1,1,1,1
1962,2021-08-12,1,5,2,2,1,3
1963,2021-08-12,1,4,1,2,1,1
1964,2021-08-12,0,3,1,1,1,1
1965,2021-08-12,1,5,1,1,1,2
1966,2021-08-11,1,4,1,2,1,1
1967,2021-08-11,1,5,2,2,1,3
1968,2021-08-11,1,4,3,2,1,4
1969,2021-08-11,1,4,1,3,1,2
1970,2021-08-11,1,4,1,2,1,1
1971,2021-08-11,1,4,1,3,1,2
1972,2021-08-11,0,4,1,3,1,2
1973,2021-08-11,0,1,1,1,1,1
1974,2021-08-11,1,5,1,2,1,2
1975,2021-08-11,0,4,1,1,1,4
1976,2021-08-11,1,4,1,2,1,1
1977,2021-08-11,1,4,1,2,1,1
1978,2021-08-11,0,3,1,1,1,2
1979,2021-08-11,1,3,2,3,1,4
1980,2021-08-11,1,3,2,1,1,3
1981,2021-08-11,0,4,1,1,1,1
1982,2021-08-11,1,5,1,1,1,2
1983,2021-08-11,1,5,2,2,1,4
1984,2021-08-11,1,4,2,3,1,2
1985,2021-08-11,1,1,1,1,1,1
1986,2021-08-10,0,3,2,2,1,2
1987,2021-08-10,1,3,1,1,1,2
1988,2021-08-10,1,3,1,2,1,1
1989,2021-08-10,1,3,1,1,1,1
1990,2021-08-10,0,4,2,2,1,2
1991,2021-08-10,1,5,1,1,1,2
1992,2021-08-10,1,3,1,1,1,1
1993,2021-08-10,1,3,1,2,1,1
1994,2021-08-10,0,4,1,2,1,1
1995,2021-08-10,0,4,1,1,1,2
1996,2021-08-10,1,3,1,1,1,2
1997,2021-08-10,1,5,1,1,1,1
1998,2021-08-10,0,5,1,2,1,1
1999,2021-08-10,1,4,1,1,1,1
2000,2021-08-10,0,4,1,1,1,2
2001,2021-08-10,0,3,1,1,1,1
2002,2021-08-10,1,4,1,1,1,2
2003,2021-08-10,0,4,1,1,1,2
2004,2021-08-10,1,2,3,2,1,1
2005,2021-08-10,1,5,2,3,1,1
2006,2021-08-10,0,5,2,1,1,1
2007,2021-08-10,0,4,1,3,1,3
2008,2021-08-10,0,4,1,1,1,1
2009,2021-08-10,0,4,1,2,1,3
2010,2021-08-10,1,4,2,3,1,2
2011,2021-08-10,1,5,1,1,1,1
2012,2021-08-10,0,3,1,1,1,1
2013,2021-08-10,1,4,2,1,1,1
2014,2021-08-09,1,5,2,2,1,1
2015,2021-08-09,1,3,3,2,1,2
2016,2021-08-09,1,5,2,3,1,2
2017,2021-08-09,0,4,2,2,1,2
2018,2021-08-09,1,4,2,2,1,3
2019,2021-08-09,1,3,1,1,1,2
2020,2021-08-09,0,3,1,1,1,1
2021,2021-08-09,1,3,2,1,1,2
2022,2021-08-09,1,5,1,2,1,2
2023,2021-08-08,1,5,1,2,1,2
2024,2021-08-08,1,3,1,1,1,1
2025,2021-08-08,1,3,1,1,1,2
2026,2021-08-08,1,4,1,2,1,2
2027,2021-08-08,0,5,1,3,1,2
2028,2021-08-08,1,3,1,1,1,1
2029,2021-08-08,1,3,1,2,1,3
2030,2021-08-08,1,4,4,2,1,3
2031,2021-08-08,1,3,1,1,1,1
2032,2021-08-08,0,4,1,1,1,3
2033,2021-08-08,1,4,1,2,1,1
2034,2021-08-08,0,3,1,1,1,3
2035,2021-08-08,1,4,2,2,1,2
2036,2021-08-08,1,3,1,1,1,1
2037,2021-08-08,0,4,1,2,1,1
2038,2021-08-08,1,3,1,2,1,2
2039,2021-08-08,1,4,2,1,1,1
2040,2021-08-08,0,3,2,1,1,1
2041,2021-08-08,0,4,1,1,1,2
2042,2021-08-08,1,4,1,1,1,2
2043,2021-08-08,1,5,1,2,1,1
2044,2021-08-08,0,4,2,2,1,1
2045,2021-08-08,1,3,1,1,1,1
2046,2021-08-08,1,4,1,2,1,2
2047,2021-08-08,0,4,1,1,1,1
2048,2021-08-08,0,4,1,2,1,2
2049,2021-08-08,1,5,2,3,1,1
2050,2021-08-08,1,4,1,1,1,2
2051,2021-08-08,1,1,1,1,1,2
2052,2021-08-08,0,4,2,3,1,3
2053,2021-08-08,1,3,1,1,1,2
2054,2021-08-07,1,4,1,3,1,1
2055,2021-08-07,1,3,1,1,1,1
2056,2021-08-07,0,4,1,1,1,2
2057,2021-08-07,0,1,1,1,1,2
2058,2021-08-07,1,5,2,3,1,6
2059,2021-08-07,0,4,1,1,1,1
2060,2021-08-07,1,4,1,2,1,2
2061,2021-08-07,0,3,1,1,1,2
2062,2021-08-07,0,4,1,3,1,1
2063,2021-08-07,0,4,1,3,1,3
2064,2021-08-07,0,2,1,2,1,1
2065,2021-08-07,1,4,1,1,1,1
2066,2021-08-07,0,5,1,2,1,2
2067,2021-08-07,1,3,1,1,1,2
2068,2021-08-07,0,3,1,1,1,1
2069,2021-08-07,1,5,1,2,1,2
2070,2021-08-07,1,4,1,1,1,1
2071,2021-08-07,1,5,1,2,1,2
2072,2021-08-07,1,4,1,1,1,1
2073,2021-08-07,1,3,1,1,1,1
2074,2021-08-07,1,5,1,1,1,1
2075,2021-08-07,1,5,1,1,1,1
2076,2021-08-07,0,4,1,2,1,3
2077,2021-08-07,1,3,1,1,1,1
2078,2021-08-07,1,5,1,3,1,2
2079,2021-08-07,1,4,2,2,1,1
2080,2021-08-07,1,4,1,2,1,3
2081,2021-08-07,1,5,2,2,1,4
2082,2021-08-07,1,4,1,2,1,1
2083,2021-08-07,1,4,2,2,1,2
2084,2021-08-07,1,5,2,2,1,5
2085,2021-08-07,0,4,1,1,1,1
2086,2021-08-07,0,4,1,1,1,2
2087,2021-08-07,1,4,1,1,1,2
2088,2021-08-06,1,5,1,2,1,3
2089,2021-08-06,0,5,1,1,1,2
2090,2021-08-06,1,3,1,2,1,2
2091,2021-08-06,0,5,2,2,1,1
2092,2021-08-06,1,4,2,1,1,2
2093,2021-08-06,1,4,2,4,1,1
2094,2021-08-06,1,6,2,2,1,5
2095,2021-08-06,1,4,1,1,1,3
2096,2021-08-06,0,4,1,1,1,1
2097,2021-08-06,1,3,1,2,1,2
2098,2021-08-06,0,4,1,1,1,1
2099,2021-08-06,0,5,2,2,1,2
2100,2021-08-06,0,4,1,3,1,1
2101,2021-08-06,1,2,2,2,1,1
2102,2021-08-06,0,4,1,1,1,2
2103,2021-08-06,0,4,1,1,1,1
2104,2021-08-06,0,5,2,2,1,3
2105,2021-08-06,1,5,1,1,1,1
2106,2021-08-06,1,4,1,2,1,2
2107,2021-08-06,1,2,1,1,1,2
2108,2021-08-06,1,3,2,1,1,1
2109,2021-08-06,1,2,1,2,1,1
2110,2021-08-06,0,4,1,2,1,2
2111,2021-08-06,1,5,1,2,1,2
2112,2021-08-06,1,5,2,2,1,1
2113,2021-08-06,1,4,1,1,1,2
2114,2021-08-06,0,5,1,1,1,1
2115,2021-08-06,1,3,1,1,1,2
2116,2021-08-06,1,3,2,2,1,2
2117,2021-08-06,1,5,1,1,1,1
2118,2021-08-05,1,4,1,1,1,1
2119,2021-08-05,1,3,2,1,1,1
2120,2021-08-05,1,1,1,1,1,1
2121,2021-08-05,1,4,2,3,1,3
2122,2021-08-05,1,4,2,1,1,1
2123,2021-08-05,1,4,1,2,1,1
2124,2021-08-05,0,5,2,3,1,3
2125,2021-08-05,1,3,1,2,1,3
2126,2021-08-05,0,4,1,2,1,1
2127,2021-08-05,0,3,1,1,1,1
2128,2021-08-05,0,4,1,1,1,2
2129,2021-08-05,1,4,1,1,1,1
2130,2021-08-05,1,3,2,1,1,1
2131,2021-08-05,1,4,1,2,1,1
2132,2021-08-05,0,3,2,2,1,1
2133,2021-08-05,0,3,1,1,1,1
2134,2021-08-05,0,4,1,1,1,1
2135,2021-08-05,1,4,1,1,1,3
2136,2021-08-05,1,5,1,2,1,2
2137,2021-08-05,1,4,1,1,1,3
2138,2021-08-04,1,5,2,4,1,3
2139,2021-08-04,1,4,1,2,1,2
2140,2021-08-04,0,3,1,2,1,1
2141,2021-08-04,1,3,1,1,1,3
2142,2021-08-04,1,4,1,2,1,3
2143,2021-08-04,1,5,1,1,1,1
2144,2021-08-04,1,4,2,2,1,1
2145,2021-08-04,1,1,1,1,1,3
2146,2021-08-04,0,3,1,2,1,3
2147,2021-08-04,0,3,1,1,1,1
2148,2021-08-04,0,4,2,2,1,1
2149,2021-08-04,1,4,1,2,1,2
2150,2021-08-04,0,5,1,1,1,1
2151,2021-08-04,1,4,1,1,1,1
2152,2021-08-04,1,3,1,1,1,1
2153,2021-08-04,0,4,1,2,1,3
2154,2021-08-04,1,5,2,2,1,1
2155,2021-08-04,0,4,1,2,1,1
2156,2021-08-04,0,4,1,2,1,1
2157,2021-08-04,0,4,1,1,1,1
2158,2021-08-04,0,4,1,2,1,1
2159,2021-08-04,1,5,1,1,1,2
2160,2021-08-04,1,4,2,2,1,3
2161,2021-08-04,1,4,1,2,1,2
2162,2021-08-04,1,4,2,2,1,3
2163,2021-08-04,1,5,1,1,1,1
2164,2021-08-04,1,3,1,1,1,2
2165,2021-08-04,1,4,1,1,1,1
2166,2021-08-04,1,4,1,1,1,1
2167,2021-08-04,0,5,2,4,1,1
2168,2021-08-04,0,3,1,1,1,2
2169,2021-08-04,0,4,1,2,1,2
2170,2021-08-04,1,3,1,3,1,1
2171,2021-08-04,1,2,1,1,1,3
2172,2021-08-04,1,4,1,1,1,1
2173,2021-08-04,1,4,1,2,1,2
2174,2021-08-03,0,4,1,3,1,1
2175,2021-08-03,1,4,1,1,1,2
2176,2021-08-03,1,5,2,2,1,1
2177,2021-08-03,1,4,1,1,1,1
2178,2021-08-03,0,5,3,3,1,1
2179,2021-08-03,0,4,1,1,1,1
2180,2021-08-03,0,4,1,1,1,2
2181,2021-08-03,1,4,1,1,1,2
2182,2021-08-03,1,4,2,3,1,3
2183,2021-08-03,0,4,1,3,1,1
2184,2021-08-03,1,4,1,2,1,1
2185,2021-08-03,0,2,1,1,1,1
2186,2021-08-03,1,4,1,1,1,2
2187,2021-08-03,1,4,2,2,1,2
2188,2021-08-03,1,5,2,2,1,4
2189,2021-08-03,0,3,1,1,1,1
2190,2021-08-03,1,4,1,1,1,1
2191,2021-08-03,1,3,2,1,1,1
2192,2021-08-03,1,4,2,2,1,1
2193,2021-08-03,1,4,1,1,1,2
2194,2021-08-03,1,4,1,2,1,1
2195,2021-08-03,0,4,1,1,1,1
2196,2021-08-03,1,5,1,2,1,2
2197,2021-08-03,1,5,1,1,1,3
2198,2021-08-03,1,4,3,3,1,4
2199,2021-08-03,1,4,1,2,1,1
2200,2021-08-03,0,3,3,1,1,1
2201,2021-08-03,1,5,1,2,1,3
2202,2021-08-03,1,4,1,1,1,1
2203,2021-08-03,1,3,2,3,1,3
2204,2021-08-03,1,3,2,2,1,4
2205,2021-08-03,0,3,1,1,1,2
2206,2021-08-03,0,5,2,2,1,2
2207,2021-08-03,1,4,1,1,1,1
2208,2021-08-03,1,4,2,3,1,1
2209,2021-08-02,1,5,2,3,1,3
2210,2021-08-02,0,5,1,2,1,2
2211,2021-08-02,1,5,1,2,1,4
2212,2021-08-02,1,2,2,2,1,4
2213,2021-08-02,1,3,1,1,1,1
2214,2021-08-02,1,5,1,1,1,1
2215,2021-08-02,1,3,1,2,1,1
2216,2021-08-02,1,4,2,2,1,5
2217,2021-08-02,0,4,2,2,1,2
2218,2021-08-02,0,5,1,2,1,1
2219,2021-08-02,0,3,1,2,1,1
2220,2021-08-02,0,4,2,2,1,2
2221,2021-08-02,1,5,1,2,1,1
2222,2021-08-02,1,4,2,3,1,1
2223,2021-08-02,1,3,2,1,1,1
2224,2021-08-02,1,4,2,1,1,2
2225,2021-08-02,0,1,1,1,1,1
2226,2021-08-02,1,5,1,2,1,2
2227,2021-08-02,0,3,1,1,1,2
2228,2021-08-01,0,4,1,1,1,1
2229,2021-08-01,0,4,1,1,1,1
2230,2021-08-01,1,4,1,3,1,3
2231,2021-08-01,1,3,2,3,1,2
2232,2021-08-01,1,5,2,2,1,4
2233,2021-08-01,1,5,3,5,1,2
2234,2021-08-01,1,4,1,1,1,2
2235,2021-08-01,0,4,1,2,1,2
2236,2021-08-01,0,3,1,1,1,1
2237,2021-08-01,1,4,1,1,1,1
2238,2021-08-01,1,5,2,2,1,1
2239,2021-08-01,1,4,1,1,1,1
2240,2021-08-01,1,4,1,2,1,1
2241,2021-08-01,1,3,1,1,1,2
2242,2021-08-01,1,5,1,2,1,3
2243,2021-08-01,1,3,2,1,1,1
2244,2021-08-01,0,4,1,3,1,2
2245,2021-08-01,0,4,1,2,1,1
2246,2021-08-01,1,4,2,2,1,2
2247,2021-08-01,1,3,1,2,1,3
2248,2021-08-01,1,4,1,1,1,2
2249,2021-08-01,0,4,1,2,1,1
2250,2021-08-01,1,3,1,1,1,3
2251,2021-08-01,0,4,1,2,1,2
2252,2021-08-01,0,4,1,1,1,1
2253,2021-07-31,1,4,1,2,1,4
2254,2021-07-31,1,4,2,1,1,1
2255,2021-07-31,1,5,2,2,1,2
2256,2021-07-31,0,4,1,1,1,1
2257,2021-07-31,1,2,1,1,1,1
2258,2021-07-31,0,3,1,1,1,1
2259,2021-07-31,0,2,1,1,1,2
2260,2021-07-31,1,4,1,1,1,2
2261,2021-07-31,0,4,1,2,1,2
2262,2021-07-31,0,3,1,1,1,2
2263,2021-07-31,0,4,1,1,1,2
2264,2021-07-31,1,5,1,2,1,2
2265,2021-07-31,0,4,1,1,1,3
2266,2021-07-31,1,5,1,2,1,2
2267,2021-07-31,1,4,1,1,1,1
2268,2021-07-31,1,2,3,2,1,1
2269,2021-07-31,1,4,1,2,1,1
2270,2021-07-31,1,4,1,1,1,1
2271,2021-07-31,1,3,3,2,1,2
2272,2021-07-31,1,5,3,2,1,1
2273,2021-07-31,0,4,1,2,1,2
2274,2021-07-31,1,3,1,1,1,2
2275,2021-07-31,1,5,1,1,1,3
2276,2021-07-31,1,4,1,1,1,1
2277,2021-07-31,0,5,1,1,1,1
2278,2021-07-31,0,4,1,1,1,1
2279,2021-07-31,0,3,3,1,1,1
2280,2021-07-31,1,4,2,2,1,2
2281,2021-07-31,0,3,2,1,1,2
2282,2021-07-31,0,5,2,3,1,1
2283,2021-07-31,1,2,1,1,1,2
2284,2021-07-31,1,4,1,1,1,1
2285,2021-07-30,1,3,2,1,1,1
2286,2021-07-30,0,4,2,2,1,1
2287,2021-07-30,1,5,1,3,1,3
2288,2021-07-30,1,5,2,2,1,1
2289,2021-07-30,1,4,2,1,1,1
2290,2021-07-30,1,4,2,3,1,2
2291,2021-07-30,0,4,1,1,1,1
2292,2021-07-30,1,4,1,1,1,1
2293,2021-07-30,1,4,1,1,1,1
2294,2021-07-30,1,4,1,1,1,1
2295,2021-07-30,1,5,1,2,1,1
2296,2021-07-30,1,4,2,2,1,2
2297,2021-07-30,1,3,1,1,1,1
2298,2021-07-30,1,4,2,2,1,2
2299,2021-07-30,0,3,1,2,1,1
2300,2021-07-30,1,3,2,3,1,4
2301,2021-07-30,1,5,1,2,1,2
2302,2021-07-30,1,5,2,2,1,4
2303,2021-07-30,1,5,2,3,1,1
2304,2021-07-30,1,4,1,1,1,1
2305,2021-07-30,1,4,1,1,1,1
2306,2021-07-30,0,4,1,1,1,1
2307,2021-07-30,0,4,1,3,1,3
2308,2021-07-30,0,3,1,1,1,2
2309,2021-07-30,1,3,2,2,1,1
2310,2021-07-30,1,4,1,1,1,1
2311,2021-07-30,0,5,1,2,1,3
2312,2021-07-30,1,5,1,2,1,2
2313,2021-07-29,1,4,2,3,1,2
2314,2021-07-29,1,3,1,2,1,1
2315,2021-07-29,0,5,1,3,1,2
2316,2021-07-29,1,4,2,2,1,4
2317,2021-07-29,1,3,2,2,1,2
2318,2021-07-29,0,3,1,1,1,1
2319,2021-07-29,1,3,1,2,1,2
2320,2021-07-29,1,5,2,2,1,3
2321,2021-07-29,0,3,1,1,1,1
2322,2021-07-29,1,4,1,2,1,2
2323,2021-07-29,1,4,2,1,1,2
2324,2021-07-29,0,4,1,2,1,2
2325,2021-07-29,1,4,1,1,1,1
2326,2021-07-29,0,4,1,1,1,2
2327,2021-07-29,1,4,1,1,1,2
2328,2021-07-29,1,4,1,2,1,3
2329,2021-07-29,1,4,1,1,1,1
2330,2021-07-29,1,4,1,1,1,4
2331,2021-07-29,1,5,2,2,1,2
2332,2021-07-29,1,2,1,1,1,2
2333,2021-07-29,1,5,3,3,1,2
2334,2021-07-29,0,4,1,1,1,1
2335,2021-07-28,1,4,1,2,1,1
2336,2021-07-28,1,3,1,2,1,3
2337,2021-07-28,1,3,1,2,1,3
2338,2021-07-28,1,6,2,3,1,3
2339,2021-07-28,1,1,1,1,1,1
2340,2021-07-28,0,5,2,2,1,2
2341,2021-07-28,1,5,1,2,1,2
2342,2021-07-28,1,4,1,1,1,2
2343,2021-07-28,1,3,1,1,1,1
2344,2021-07-28,0,4,2,2,1,1
2345,2021-07-28,1,3,1,1,1,1
2346,2021-07-28,0,4,1,1,1,2
2347,2021-07-28,1,4,1,1,1,1
2348,2021-07-28,0,4,1,1,1,1
2349,2021-07-28,0,4,1,1,1,2
2350,2021-07-28,0,4,1,1,1,1
2351,2021-07-28,1,4,1,1,1,3
2352,2021-07-28,1,3,2,2,1,3
2353,2021-07-28,1,3,1,1,1,1
2354,2021-07-28,1,4,2,2,1,1
2355,2021-07-28,1,4,1,1,1,1
2356,2021-07-28,0,5,2,1,1,1
2357,2021-07-28,1,5,1,1,1,1
2358,2021-07-28,0,4,3,2,1,3
2359,2021-07-28,1,5,3,2,1,3
2360,2021-07-28,0,4,2,2,1,1
2361,2021-07-27,1,3,1,1,1,2
2362,2021-07-27,0,3,1,1,1,1
2363,2021-07-27,1,5,2,3,1,3
2364,2021-07-27,1,4,1,3,1,1
2365,2021-07-27,0,4,1,1,1,1
2366,2021-07-27,1,5,1,2,1,1
2367,2021-07-27,1,4,2,3,1,1
2368,2021-07-27,1,3,1,1,1,3
2369,2021-07-27,1,4,2,1,1,2
2370,2021-07-27,1,5,1,2,1,2
2371,2021-07-27,0,5,1,1,1,2
2372,2021-07-27,1,3,1,1,1,1
2373,2021-07-27,1,4,1,1,1,1
2374,2021-07-27,1,5,1,1,1,1
2375,2021-07-27,0,1,1,1,1,1
2376,2021-07-27,1,4,2,2,1,3
2377,2021-07-27,1,5,3,2,1,1
2378,2021-07-27,1,3,2,2,1,2
2379,2021-07-27,1,4,1,2,1,3
2380,2021-07-27,0,1,1,1,1,2
2381,2021-07-27,0,3,1,1,1,2
2382,2021-07-27,0,4,1,1,1,2
2383,2021-07-27,1,5,2,2,1,1
2384,2021-07-27,0,3,2,3,1,2
2385,2021-07-27,1,4,1,1,1,4
2386,2021-07-27,1,4,1,1,1,3
2387,2021-07-27,0,4,1,1,1,4
2388,2021-07-27,1,3,2,3,1,3
2389,2021-07-27,1,4,1,2,1,3
2390,2021-07-27,0,5,1,3,1,2
2391,2021-07-27,0,4,1,1,1,1
2392,2021-07-27,0,4,1,1,1,2
2393,2021-07-27,1,4,1,1,1,1
2394,2021-07-27,1,5,2,2,1,3
2395,2021-07-27,0,4,1,3,1,2
2396,2021-07-27,1,4,1,2,1,3
2397,2021-07-27,0,4,1,2,1,1
2398,2021-07-27,0,4,1,2,1,2
2399,2021-07-27,1,5,2,2,1,4
2400,2021-07-27,0,5,1,1,1,1
2401,2021-07-27,0,5,1,2,1,2
2402,2021-07-26,1,3,1,1,1,2
2403,2021-07-26,1,4,2,2,1,3
2404,2021-07-26,1,2,1,1,1,4
2405,2021-07-26,0,4,1,1,1,1
2406,2021-07-26,0,4,1,2,1,2
2407,2021-07-26,1,4,1,2,1,2
2408,2021-07-26,1,3,2,1,1,3
2409,2021-07-26,0,5,1,1,1,3
2410,2021-07-26,1,4,2,2,1,3
2411,2021-07-26,0,3,1,1,1,1
2412,2021-07-26,0,4,1,1,1,1
2413,2021-07-26,1,3,1,1,1,1
2414,2021-07-26,0,3,1,1,1,3
2415,2021-07-26,0,4,1,1,1,2
2416,2021-07-26,1,4,1,2,1,1
2417,2021-07-26,0,4,1,1,1,2
2418,2021-07-26,1,5,1,1,1,1
2419,2021-07-26,0,1,1,1,1,2
2420,2021-07-26,0,4,1,1,1,1
2421,2021-07-26,1,4,1,2,1,1
2422,2021-07-26,1,4,2,2,1,2
2423,2021-07-26,0,3,1,2,1,1
2424,2021-07-26,1,4,1,1,1,3
2425,2021-07-25,0,3,1,1,1,1
2426,2021-07-25,1,4,2,2,1,1
2427,2021-07-25,1,4,2,2,1,1
2428,2021-07-25,1,3,1,1,1,1
2429,2021-07-25,1,3,2,1,1,1
2430,2021-07-25,0,3,1,1,1,3
2431,2021-07-25,0,2,1,1,1,1
2432,2021-07-25,1,4,1,1,1,1
2433,2021-07-25,1,3,1,1,1,1
2434,2021-07-25,1,4,1,3,1,3
2435,2021-07-25,0,4,1,3,1,1
2436,2021-07-25,1,4,1,2,1,1
2437,2021-07-25,0,4,1,1,1,4
2438,2021-07-25,0,4,1,1,1,1
2439,2021-07-25,1,3,1,1,1,2
2440,2021-07-25,1,3,1,2,1,1
2441,2021-07-25,0,4,1,2,1,1
2442,2021-07-25,1,4,1,2,1,1
2443,2021-07-25,1,4,3,3,1,1
2444,2021-07-25,1,4,2,2,1,1
2445,2021-07-25,0,4,1,2,1,1
2446,2021-07-25,0,1,1,1,1,1
2447,2021-07-25,1,3,1,2,1,1
2448,2021-07-25,0,4,1,2,1,1
2449,2021-07-25,1,3,2,2,1,2
2450,2021-07-25,1,4,1,1,1,3
2451,2021-07-25,0,5,1,2,1,2
2452,2021-07-25,1,4,1,1,1,2
2453,2021-07-25,1,3,1,1,1,2
2454,2021-07-25,1,2,1,1,1,3
2455,2021-07-25,0,2,1,1,1,1
2456,2021-07-25,1,4,1,1,1,2
2457,2021-07-25,0,3,1,1,1,1
2458,2021-07-25,1,4,1,1,1,2
2459,2021-07-25,1,4,2,1,1,1
2460,2021-07-25,1,5,3,3,1,1
2461,2021-07-25,1,4,1,3,1,3
2462,2021-07-24,1,2,1,2,1,2
2463,2021-07-24,0,4,3,2,1,2
2464,2021-07-24,0,3,1,1,1,1
2465,2021-07-24,1,5,3,4,1,3
2466,2021-07-24,0,3,1,1,1,1
2467,2021-07-24,1,6,1,1,1,3
2468,2021-07-24,1,5,1,3,1,3
2469,2021-07-24,0,3,1,1,1,3
2470,2021-07-24,1,3,1,2,1,1
2471,2021-07-24,1,4,3,3,1,2
2472,2021-07-24,0,4,1,2,1,1
2473,2021-07-24,1,4,2,2,1,1
2474,2021-07-24,1,5,2,2,1,2
2475,2021-07-24,1,5,1,1,1,3
2476,2021-07-24,1,5,2,2,1,3
2477,2021-07-24,1,3,2,1,1,1
2478,2021-07-24,1,4,2,2,1,3
2479,2021-07-24,1,4,1,1,1,1
2480,2021-07-24,0,3,1,1,1,1
2481,2021-07-24,0,1,1,1,1,1
2482,2021-07-24,1,6,2,2,1,1
2483,2021-07-24,0,4,1,1,1,1
2484,2021-07-24,1,4,2,2,1,3
2485,2021-07-24,1,4,1,3,1,4
2486,2021-07-24,1,4,1,1,1,1
2487,2021-07-24,1,1,1,1,1,2
2488,2021-07-24,0,2,1,1,1,1
2489,2021-07-24,1,4,3,2,1,2
2490,2021-07-24,0,3,1,1,1,1
2491,2021-07-24,1,4,2,2,1,1
2492,2021-07-24,1,6,3,4,1,4
2493,2021-07-24,1,5,2,2,1,3
2494,2021-07-24,1,3,1,2,1,1
2495,2021-07-23,0,1,1,1,1,1
2496,2021-07-23,0,4,1,1,1,1
2497,2021-07-23,1,3,1,1,1,3
2498,2021-07-23,0,4,1,1,1,1
2499,2021-07-23,1,5,2,2,1,2
2500,2021-07-23,0,3,1,1,1,2
2501,2021-07-23,1,4,1,1,1,1
2502,2021-07-23,1,3,1,1,1,4
2503,2021-07-23,1,4,1,1,1,1
2504,2021-07-23,1,4,1,1,1,2
2505,2021-07-23,0,3,1,2,1,4
2506,2021-07-23,1,3,2,1,1,1
2507,2021-07-23,1,5,1,2,1,2
2508,2021-07-23,1,5,1,1,1,1
2509,2021-07-23,1,4,1,1,1,3
2510,2021-07-23,0,3,1,1,1,2
2511,2021-07-23,0,4,1,2,1,3
2512,2021-07-23,0,4,1,3,1,1
2513,2021-07-23,0,4,1,1,1,1
2514,2021-07-23,1,4,3,3,1,3
2515,2021-07-23,0,3,1,1,1,1
2516,2021-07-23,1,5,1,1,1,3
2517,2021-07-23,0,3,2,2,1,1
2518,2021-07-23,1,4,2,2,1,3
2519,2021-07-23,0,4,2,2,1,1
2520,2021-07-23,1,4,2,1,1,1
2521,2021-07-23,1,4,2,3,1,1
2522,2021-07-23,1,5,1,1,1,1
2523,2021-07-23,0,3,1,1,1,2
2524,2021-07-23,0,2,1,1,1,1
2525,2021-07-23,0,4,1,2,1,1
2526,2021-07-23,1,1,1,1,1,1
2527,2021-07-23,0,4,1,2,1,1
2528,2021-07-22,1,4,1,1,1,3
2529,2021-07-22,1,5,2,4,1,1
2530,2021-07-22,0,5,1,1,1,3
2531,2021-07-22,1,1,2,1,1,2
2532,2021-07-22,1,4,1,1,1,1
2533,2021-07-22,1,4,1,1,1,4
2534,2021-07-22,0,4,1,1,1,2
2535,2021-07-22,0,2,1,1,1,1
2536,2021-07-22,1,3,1,1,1,3
2537,2021-07-22,1,4,2,3,1,1
2538,2021-07-22,1,4,1,1,1,1
2539,2021-07-22,1,4,1,1,1,2
2540,2021-07-21,1,3,2,1,1,1
2541,2021-07-21,0,1,1,1,1,1
2542,2021-07-21,1,3,1,2,1,2
2543,2021-07-21,0,4,1,2,1,1
2544,2021-07-21,1,4,1,1,1,1
2545,2021-07-21,0,3,1,1,1,1
2546,2021-07-21,1,4,1,2,1,4
2547,2021-07-21,1,3,2,2,1,1
2548,2021-07-21,1,4,1,1,1,1
2549,2021-07-21,1,4,1,1,1,1
2550,2021-07-21,1,4,1,1,1,1
2551,2021-07-21,0,4,1,1,1,1
2552,2021-07-21,0,4,1,1,1,1
2553,2021-07-21,1,4,2,2,1,1
2554,2021-07-21,1,4,1,1,1,1
2555,2021-07-21,0,4,1,1,1,1
2556,2021-07-21,0,5,1,1,1,1
2557,2021-07-21,1,3,1,1,1,2
2558,2021-07-21,0,4,1,1,1,2
2559,2021-07-21,1,4,3,3,1,3
2560,2021-07-21,1,3,1,1,1,1
2561,2021-07-21,1,4,1,1,1,2
2562,2021-07-21,1,4,1,1,1,1
2563,2021-07-21,0,2,2,1,1,1
2564,2021-07-21,1,5,1,2,1,2
2565,2021-07-21,0,4,1,1,1,1
2566,2021-07-21,1,4,1,2,1,2
2567,2021-07-21,1,4,1,2,1,2
2568,2021-07-21,0,4,1,2,1,1
2569,2021-07-21,1,4,1,1,1,1
2570,2021-07-21,1,4,1,1,1,1
2571,2021-07-21,0,4,2,2,1,2
2572,2021-07-21,1,4,2,2,1,1
2573,2021-07-21,0,3,1,2,1,2
2574,2021-07-21,1,5,1,1,1,2
2575,2021-07-21,1,4,2,2,1,1
2576,2021-07-20,0,5,1,2,1,2
2577,2021-07-20,0,4,1,2,1,1
2578,2021-07-20,1,1,1,1,1,2
